"time"	"length"	"track"	"channel"	"note"	"notename"	"velocity"	"amplitude"	"angle.c"	"x.c"	"y.c"
3048	24	"Drums"	9	42	"F#"	100	1.98	69.7412451361868	-13.8811231422186	17.0679354437074
3096	24	"Drums"	9	36	"C"	100	1.98	69.7529182879377	-9.94977842842655	12.5300402722903
3144	24	"Drums"	9	42	"F#"	100	1.98	69.7645914396887	-13.4789033576942	17.3873276921423
3192	24	"Drums"	9	36	"C"	100	1.98	69.7762645914397	-9.65456343888651	12.7588951247557
3192	24	"Drums"	9	38	"D"	100	1.98	69.7762645914397	-10.8613838687473	14.3537570153502
3240	24	"Drums"	9	42	"F#"	100	1.98	69.7879377431907	-13.0693372321009	17.6972434100235
3288	24	"Drums"	9	36	"C"	100	1.98	69.7996108949416	-9.35408646964287	12.980796058734
3336	24	"Drums"	9	42	"F#"	100	1.98	69.8112840466926	-12.6526479892702	17.997513685496
3384	24	"Drums"	9	36	"C"	100	1.98	69.8229571984436	-9.04851128819554	13.1956221326392
3384	24	"Drums"	9	38	"D"	100	1.98	69.8229571984436	-10.17957519922	14.8450748992191
3432	24	"Drums"	9	42	"F#"	100	1.98	69.8346303501946	-12.229062735311	18.2879748637138
3480	24	"Drums"	9	36	"C"	100	1.98	69.8463035019455	-8.73800444069746	13.4032562608626
3528	24	"Drums"	9	42	"F#"	100	1.98	69.8579766536965	-11.7988123348322	18.5684686360349
3576	24	"Drums"	9	36	"C"	100	1.98	69.8696498054475	-8.42273516118425	13.6035852775859
3576	24	"Drums"	9	38	"D"	100	1.98	69.8696498054475	-9.47557705633228	15.3040334372841
3624	24	"Drums"	9	42	"F#"	100	1.98	69.8813229571984	-11.3621312851142	18.8388421263046
3672	24	"Drums"	9	36	"C"	100	1.98	69.8929961089494	-8.10287527933591	13.7964999984607
3720	24	"Drums"	9	42	"F#"	100	1.98	69.9046692607004	-10.9192575883039	19.0989479741756
3768	24	"Drums"	9	36	"C"	100	1.98	69.9163424124514	-7.77859912682685	13.9818952801159
3768	24	"Drums"	9	38	"D"	100	1.98	69.9163424124514	-8.7509240176802	15.7296321901304
3816	24	"Drums"	9	42	"F#"	100	1.98	69.9280155642023	-10.4704326216955	19.3486444154244
3864	24	"Drums"	9	36	"C"	100	1.98	69.9396887159533	-7.45008344230918	14.159670077464
3912	24	"Drums"	9	42	"F#"	100	1.98	69.9513618677043	-10.0159010061756	19.5877953592152
3960	24	"Drums"	9	36	"C"	100	1.98	69.9630350194552	-7.11750727508732	14.3297274987726
3960	24	"Drums"	9	38	"D"	100	1.98	69.9630350194552	-8.00719568447323	16.1209434361192
4008	24	"Drums"	9	42	"F#"	100	1.98	69.9747081712062	-9.55591047289708	19.8162704622736
4056	24	"Drums"	9	36	"C"	100	1.98	69.9863813229572	-6.78105188752997	14.4919748584734
4104	24	"Drums"	9	42	"F#"	100	1.98	69.9980544747082	-9.09071172826114	20.0339451999264
4152	24	"Drums"	9	36	"C"	100	1.98	70.0097276264591	-6.44090065627923	14.6463237276779
4152	24	"Drums"	9	38	"D"	100	1.98	70.0097276264591	-7.24601323831414	16.4771141936377
4200	24	"Drums"	9	42	"F#"	100	1.98	70.0214007782101	-8.62055831727399	20.2407009339716
4248	24	"Drums"	9	36	"C"	100	1.98	70.0330739299611	-6.09723897230409	14.7926899823736
4296	24	"Drums"	9	42	"F#"	100	1.98	70.0447470817121	-8.14570648536061	20.4364249773377
4344	24	"Drums"	9	36	"C"	100	1.98	70.056420233463	-5.7502541398593	14.9309938492731
4344	24	"Drums"	9	38	"D"	100	1.98	70.056420233463	-6.46903590734171	16.7973680804322
4392	24	"Drums"	9	42	"F#"	100	1.98	70.068093385214	-7.66641503870235	20.6210106555028
4440	24	"Drums"	9	36	"C"	100	1.98	70.079766536965	-5.4001352743982	15.0611599492934
4488	24	"Drums"	9	42	"F#"	100	1.98	70.091439688716	-7.1829452031833	20.794357364633
4536	24	"Drums"	9	36	"C"	100	1.98	70.1031128404669	-5.04707319950176	15.1831173386387
4536	24	"Drums"	9	38	"D"	100	1.98	70.1031128404669	-5.67795734943948	17.0810070059685
4584	24	"Drums"	9	42	"F#"	100	1.98	70.1147859922179	-6.69556048201335	20.9563706264158
4632	24	"Drums"	9	36	"C"	100	1.98	70.1264591439689	-4.69126034287318	15.296799547467
4680	24	"Drums"	9	42	"F#"	100	1.98	70.1381322957198	-6.2045265121146	21.1069621395517
4728	24	"Drums"	9	36	"C"	100	1.98	70.1498054474708	-4.33289063146169	15.4021446161173
4728	24	"Drums"	9	38	"D"	100	1.98	70.1498054474708	-4.87450196039441	17.327412693132
4776	24	"Drums"	9	42	"F#"	100	1.98	70.1614785992218	-5.71011091934024	21.2460498278817
4824	24	"Drums"	9	36	"C"	100	1.98	70.1731517509728	-3.9721593857658	15.49909512888
4872	24	"Drums"	9	42	"F#"	100	1.98	70.1848249027237	-5.21258317261412	21.3735578851201
4920	24	"Drums"	9	36	"C"	100	1.98	70.1964980544747	-3.60926321338039	15.5875982452891
4920	24	"Drums"	9	38	"D"	100	1.98	70.1964980544747	-4.06042111505293	17.5360480259502
4968	24	"Drums"	9	42	"F#"	100	1.98	70.2081712062257	-4.71221443706099	21.4894168161715
5016	24	"Drums"	9	36	"C"	100	1.98	70.2198443579767	-3.24439990183892	15.6676057289219
5064	24	"Drums"	9	42	"F#"	100	1.98	70.2315175097276	-4.20927742621711	21.5935634750066
5112	24	"Drums"	9	36	"C"	100	1.98	70.2431906614786	-2.87776831081604	15.7390739736893
5112	24	"Drums"	9	38	"D"	100	1.98	70.2431906614786	-3.23748934966804	17.7064582204004
5160	24	"Drums"	9	42	"F#"	100	1.98	70.2548638132296	-3.70404625339212	21.6859410990792
5208	24	"Drums"	9	36	"C"	100	1.98	70.2665369649805	-2.50956826374222	15.8019640276017
5256	24	"Drums"	9	42	"F#"	100	1.98	70.2782101167315	-3.19679628227281	21.7664993402625
5304	24	"Drums"	9	36	"C"	100	1.98	70.2898832684825	-2.14000043889683	15.8562416139992
5304	24	"Drums"	9	38	"D"	100	1.98	70.2898832684825	-2.40750049375894	17.8382718157492
5352	24	"Drums"	9	42	"F#"	100	1.98	70.3015564202335	-2.68780397684054	21.8351942922906
5400	24	"Drums"	9	36	"C"	100	1.98	70.3132295719844	-1.76926626003158	15.9018771502334
5448	24	"Drums"	9	42	"F#"	100	1.98	70.3249027237354	-2.17734675069389	21.8919885146883
5496	24	"Drums"	9	36	"C"	100	1.98	70.3365758754864	-1.39756778659134	15.9388457637899
5496	24	"Drums"	9	38	"D"	100	1.98	70.3365758754864	-1.57226375991526	17.9312014842636
5544	24	"Drums"	9	42	"F#"	100	1.98	70.3482490272374	-1.66570281584881	21.936851053177
5592	24	"Drums"	9	36	"C"	100	1.98	70.3599221789883	-1.02510760358485	15.9671273058454
5640	24	"Drums"	9	42	"F#"	100	1.98	70.3715953307393	-1.15315103110856	21.9697574565459
5688	24	"Drums"	9	36	"C"	100	1.98	70.3832684824903	-0.652088711172611	15.9867063622486
5688	24	"Drums"	9	38	"D"	100	1.98	70.3832684824903	-0.733599800069188	17.9850446575297
5736	24	"Drums"	9	42	"F#"	100	1.98	70.3949416342412	-0.63997075007616	21.9906897899781
5784	24	"Drums"	9	36	"C"	100	1.98	70.4066147859922	-0.278714414024889	15.997572261922
5832	24	"Drums"	9	42	"F#"	100	1.98	70.4182879377432	-0.126441668902152	21.9996366448259
5880	24	"Drums"	9	36	"C"	100	1.98	70.4299610894942	0.0948117894826327	15.9997190826769
5880	24	"Drums"	9	38	"D"	100	1.98	70.4299610894942	0.106663263167962	17.9996839680115
5928	24	"Drums"	9	42	"F#"	100	1.98	70.4416342412451	0.387156326159331	21.9965931448285
5976	24	"Drums"	9	36	"C"	100	1.98	70.4533073929961	0.468286318182395	15.9931456544422
6024	24	"Drums"	9	42	"F#"	100	1.98	70.4649805447471	0.900543311293103	21.9815609487699
6072	24	"Drums"	9	36	"C"	100	1.98	70.4766536964981	0.841505619070225	15.9778555599014
6072	24	"Drums"	9	38	"D"	100	1.98	70.4766536964981	0.946693821454003	17.9750875048891
6120	24	"Drums"	9	42	"F#"	100	1.98	70.488326848249	1.41343947769094	21.9545482495747
6168	24	"Drums"	9	36	"C"	100	1.98	70.5	1.21426627824752	15.9538571325404
6168	24	"Drums"	9	49	"c#"	100	1.98	70.5	2.20085762932364	28.9163660527295
6216	48	"Lead"	14	57	"a"	100	2	70.511673151751	3.23845070499642	36.8580037038268
6216	48	"Lead"	14	60	"c'"	100	2	70.511673151751	3.50102778918532	39.8464904906235
6216	48	"Lead"	14	69	"a'"	100	2	70.511673151751	4.28875904175202	48.8119508510138
6288	48	"Lead"	14	57	"a"	100	2	70.5291828793774	3.88329490710841	36.7956521978402
6288	48	"Lead"	14	60	"c'"	100	2	70.5291828793774	4.19815665633342	39.7790834571246
6288	48	"Lead"	14	69	"a'"	100	2	70.5291828793774	5.14274190400843	48.7293772349776
6336	24	"Lead"	14	60	"c'"	100	2	70.5408560311284	4.66220736624314	39.7273686829892
6336	24	"Lead"	14	64	"e'"	100	2	70.5408560311284	5.12842810286745	43.7001055512881
6336	24	"Lead"	14	67	"g'"	100	2	70.5408560311284	5.47809365533569	46.6796582025123
6384	48	"Lead"	14	60	"c'"	100	2	70.5525291828794	5.1256227994674	39.6702406208682
6384	48	"Lead"	14	64	"e'"	100	2	70.5525291828794	5.63818507941414	43.637264682955
6384	48	"Lead"	14	67	"g'"	100	2	70.5525291828794	6.02260678937419	46.6125327295201
6456	24	"Lead"	14	60	"c'"	100	2	70.5700389105058	5.81941670070819	39.5744158423535
6456	24	"Lead"	14	64	"e'"	100	2	70.5700389105058	6.40135837077901	43.5318574265888
6456	24	"Lead"	14	67	"g'"	100	2	70.5700389105058	6.83781462333213	46.4999386147653
6504	24	"Lead"	14	60	"c'"	100	2	70.5817120622568	6.28096789155336	39.503790227588
6504	24	"Lead"	14	64	"e'"	100	2	70.5817120622568	6.90906468070869	43.4541692503468
6504	24	"Lead"	14	67	"g'"	100	2	70.5817120622568	7.3801372725752	46.4169535174159
6600	48	"Lead"	14	55	"g"	100	2	70.6050583657588	6.30125995362093	34.4281007753389
6600	48	"Lead"	14	59	"b"	100	2	70.6050583657588	7.02140394832046	38.3627408639491
6600	48	"Lead"	14	69	"a'"	100	2	70.6050583657588	8.8217639350693	48.1993410854745
6672	48	"Lead"	14	55	"g"	100	2	70.6225680933852	6.90308988913651	34.3124955370853
6672	48	"Lead"	14	59	"b"	100	2	70.6225680933852	7.69201444789497	38.2339235984665
6672	48	"Lead"	14	69	"a'"	100	2	70.6225680933852	9.66432584479112	48.0374937519195
6720	24	"Lead"	14	53	"f"	100	2	70.6342412451362	6.88582285242159	32.2736028922255
6720	24	"Lead"	14	57	"a"	100	2	70.6342412451362	7.72046804665451	36.1855547579498
6720	24	"Lead"	14	67	"g'"	100	2	70.6342412451362	9.80708103223681	45.9654344222606
6768	48	"Lead"	14	53	"f"	100	2	70.6459143968872	7.26207982649841	32.1910266470885
6768	48	"Lead"	14	57	"a"	100	2	70.6459143968872	8.14233192668003	36.0929692709781
6768	48	"Lead"	14	67	"g'"	100	2	70.6459143968872	10.3429621771341	45.8478258307019
6840	24	"Lead"	14	53	"f"	100	2	70.6634241245136	7.82459391948227	32.0589414983589
6840	24	"Lead"	14	57	"a"	100	2	70.6634241245136	8.77302954608618	35.9448738011903
6840	24	"Lead"	14	67	"g'"	100	2	70.6634241245136	11.144118612596	45.6597045582688
6888	24	"Lead"	14	53	"f"	100	2	70.6750972762646	8.19828121653299	31.9654217099453
6888	24	"Lead"	14	57	"a"	100	2	70.6750972762646	9.19201227308244	35.8400182808478
6888	24	"Lead"	14	67	"g'"	100	2	70.6750972762646	11.6763399144561	45.5265097081039
6984	48	"Lead"	14	57	"a"	100	2	70.6984435797665	10.0261632704981	35.6156714112386
6984	48	"Lead"	14	60	"c'"	100	2	70.6984435797665	10.8390954275655	38.5034285526903
6984	48	"Lead"	14	69	"a'"	100	2	70.6984435797665	13.2778918987678	47.1666999770456
7056	48	"Lead"	14	57	"a"	100	2	70.715953307393	10.648215186348	35.4346654188413
7056	48	"Lead"	14	60	"c'"	100	2	70.715953307393	11.5115839852411	38.3077463987474
7056	48	"Lead"	14	69	"a'"	100	2	70.715953307393	14.1016903819203	46.9269893384655
7104	24	"Lead"	14	60	"c'"	100	2	70.727626459144	11.9579616772588	38.1707630592475
7104	24	"Lead"	14	64	"e'"	100	2	70.727626459144	13.1537578449847	41.9878393651722
7104	24	"Lead"	14	67	"g'"	100	2	70.727626459144	14.0506049707791	44.8506465946158
7152	48	"Lead"	14	60	"c'"	100	2	70.7392996108949	12.4027099663635	38.0285785362833
7152	48	"Lead"	14	64	"e'"	100	2	70.7392996108949	13.6429809629999	41.8314363899116
7152	48	"Lead"	14	67	"g'"	100	2	70.7392996108949	14.5731842104771	44.6835797801329
7224	24	"Lead"	14	60	"c'"	100	2	70.7568093385214	13.0666447658336	37.8055921070351
7224	24	"Lead"	14	64	"e'"	100	2	70.7568093385214	14.373309242417	41.5861513177386
7224	24	"Lead"	14	67	"g'"	100	2	70.7568093385214	15.3533075998545	44.4215707257662
7272	24	"Lead"	14	60	"c'"	100	2	70.7684824902724	13.5070549207132	37.6504909313124
7272	24	"Lead"	14	64	"e'"	100	2	70.7684824902724	14.8577604127845	41.4155400244436
7272	24	"Lead"	14	67	"g'"	100	2	70.7684824902724	15.870789531838	44.2393268442921
7368	48	"Lead"	14	55	"g"	100	2	70.7918287937743	12.5845072667916	32.6593045984153
7368	48	"Lead"	14	59	"b"	100	2	70.7918287937743	14.0227366687106	36.3917965525199
7368	48	"Lead"	14	67	"g'"	100	2	70.7918287937743	16.8991954725487	43.8567804607291
7440	48	"Lead"	14	55	"g"	100	2	70.8093385214008	13.1544044780222	32.4339581739354
7440	48	"Lead"	14	59	"b"	100	2	70.8093385214008	14.6577649897962	36.1406962509566
7440	48	"Lead"	14	67	"g'"	100	2	70.8093385214008	17.6644860133441	43.5541724049989
7488	24	"Lead"	14	55	"g"	100	2	70.8210116731517	13.532106179762	32.2781985609428
7488	24	"Lead"	14	59	"b"	100	2	70.8210116731517	15.0786326003062	35.9671355393362
7488	24	"Lead"	14	67	"g'"	100	2	70.8210116731517	18.1716854413946	43.3450094961232
7536	48	"Lead"	14	55	"g"	100	2	70.8326848249027	13.9079639842034	32.1180406907722
7536	48	"Lead"	14	59	"b"	100	2	70.8326848249027	15.4974455823981	35.7886739125748
7536	48	"Lead"	14	67	"g'"	100	2	70.8326848249027	18.6764087787874	43.1299403561799
7608	24	"Lead"	14	55	"g"	100	2	70.8501945525292	14.4681814216234	31.8696050548323
7608	24	"Lead"	14	59	"b"	100	2	70.8501945525292	16.121687869809	35.5118456325274
7608	24	"Lead"	14	67	"g'"	100	2	70.8501945525292	19.42870076618	42.7963267879176
7656	24	"Lead"	14	55	"g"	100	2	70.8618677042802	14.8392059851424	31.6985483221316
7656	24	"Lead"	14	59	"b"	100	2	70.8618677042802	16.5351152405873	35.3212395589467
7656	24	"Lead"	14	67	"g'"	100	2	70.8618677042802	19.926933751477	42.5666220325767
7680	24	"Lead"	14	57	"a"	100	2	70.8677042801556	15.8824753453355	33.4177643911859
7680	24	"Lead"	14	60	"c'"	100	2	70.8677042801556	17.1702436165789	36.1273128553361
7680	24	"Lead"	14	69	"a'"	100	2	70.8677042801556	21.0335484303092	44.2559582477867
7752	48	"Lead"	14	57	"a"	100	2	70.8852140077821	16.4651467523288	33.1345581293048
7752	48	"Lead"	14	60	"c'"	100	2	70.8852140077821	17.8001586511663	35.8211439235727
7752	48	"Lead"	14	69	"a'"	100	2	70.8852140077821	21.8051943476787	43.8809013063766
7824	48	"Lead"	14	57	"a"	100	2	70.9027237354086	17.0427702297059	32.8411933841852
7824	48	"Lead"	14	60	"c'"	100	2	70.9027237354086	18.4246164645469	35.5039928477678
7824	48	"Lead"	14	69	"a'"	100	2	70.9027237354086	22.5701551690699	43.4923912385156
7872	24	"Lead"	14	60	"c'"	100	2	70.9143968871595	18.8377952710691	35.2865054847499
7872	24	"Lead"	14	64	"e'"	100	2	70.9143968871595	20.721574798176	38.8151560332249
7872	24	"Lead"	14	67	"g'"	100	2	70.9143968871595	22.1344094435062	41.4616439445812
7920	48	"Lead"	14	60	"c'"	100	2	70.9260700389105	19.2484072221923	35.0642099498713
7920	48	"Lead"	14	64	"e'"	100	2	70.9260700389105	21.1732479444115	38.5706309448585
7920	48	"Lead"	14	67	"g'"	100	2	70.9260700389105	22.6168784860759	41.2004466910988
7992	24	"Lead"	14	60	"c'"	100	2	70.943579766537	19.8593900010962	34.7218177632503
7992	24	"Lead"	14	64	"e'"	100	2	70.943579766537	21.8453290012058	38.1939995395753
7992	24	"Lead"	14	67	"g'"	100	2	70.943579766537	23.334783251288	40.798135871819
8040	24	"Lead"	14	60	"c'"	100	2	70.9552529182879	20.2633408147315	34.4876357413209
8040	24	"Lead"	14	64	"e'"	100	2	70.9552529182879	22.2896748962047	37.936399315453
8040	24	"Lead"	14	67	"g'"	100	2	70.9552529182879	23.8094254573096	40.5229719960521
8136	48	"Lead"	14	57	"a"	100	2	70.9785992217899	19.4831866355468	31.4548158240428
8136	48	"Lead"	14	64	"e'"	100	2	70.9785992217899	23.1691949179475	37.4057269258887
8136	48	"Lead"	14	69	"a'"	100	2	70.9785992217899	25.8020579768052	41.6563777129215
8208	48	"Lead"	14	57	"a"	100	2	70.9961089494163	20.0309371461002	31.1088662128497
8208	48	"Lead"	14	64	"e'"	100	2	70.9961089494163	23.8205739034706	36.9943273882537
8208	48	"Lead"	14	69	"a'"	100	2	70.9961089494163	26.5274573015922	41.198228227828
8256	24	"Lead"	14	55	"g"	100	2	71.0077821011673	19.2903944442693	29.2041209794869
8256	24	"Lead"	14	62	"d'"	100	2	71.0077821011673	23.1484733331231	35.0449451753843
8256	24	"Lead"	14	67	"g'"	100	2	71.0077821011673	25.9042439680187	39.2169624581681
8304	48	"Lead"	14	55	"g"	100	2	71.0194552529183	19.6299765747052	28.9769567014296
8304	48	"Lead"	14	62	"d'"	100	2	71.0194552529183	23.5559718896462	34.7723480417155
8304	48	"Lead"	14	67	"g'"	100	2	71.0194552529183	26.3602542574613	38.9119132847769
8376	24	"Lead"	14	55	"g"	100	2	71.0369649805448	20.1343201622499	28.6288168041227
8376	24	"Lead"	14	62	"d'"	100	2	71.0369649805448	24.1611841946999	34.3545801649472
8376	24	"Lead"	14	67	"g'"	100	2	71.0369649805448	27.0375156464499	38.4444111369647
8424	24	"Lead"	14	55	"g"	100	2	71.0486381322957	20.4671293352079	28.3918406725572
8424	24	"Lead"	14	62	"d'"	100	2	71.0486381322957	24.5605552022494	34.0702088070686
8424	24	"Lead"	14	67	"g'"	100	2	71.0486381322957	27.4844308215649	38.1261860460054
8520	48	"Lead"	14	57	"a"	100	2	71.0719844357977	22.3314410224904	29.5009617107483
8520	48	"Lead"	14	60	"c'"	100	2	71.0719844357977	24.1420984026923	31.8929315791873
8520	48	"Lead"	14	69	"a'"	100	2	71.0719844357977	29.574070543298	39.0688411845044
8592	48	"Lead"	14	57	"a"	100	2	71.0894941634241	22.8445452150222	29.1054419983413
8592	48	"Lead"	14	60	"c'"	100	2	71.0894941634241	24.6968056378618	31.4653427009095
8592	48	"Lead"	14	69	"a'"	100	2	71.0894941634241	30.2535869063807	38.5450448086141
8640	24	"Lead"	14	60	"c'"	100	2	71.1011673151751	25.0624144118506	31.1749159397209
8640	24	"Lead"	14	64	"e'"	100	2	71.1011673151751	27.5686558530357	34.2924075336929
8640	24	"Lead"	14	67	"g'"	100	2	71.1011673151751	29.4483369339245	36.630526229172
8688	48	"Lead"	14	60	"c'"	100	2	71.1128404669261	25.4246081580806	30.8802412556648
8688	48	"Lead"	14	64	"e'"	100	2	71.1128404669261	27.9670689738886	33.9682653812313
8688	48	"Lead"	14	67	"g'"	100	2	71.1128404669261	29.8739145857447	36.2842834754062
8760	24	"Lead"	14	60	"c'"	100	2	71.1303501945525	25.9613877699051	30.4303523650421
8760	24	"Lead"	14	64	"e'"	100	2	71.1303501945525	28.5575265468956	33.4733876015463
8760	24	"Lead"	14	67	"g'"	100	2	71.1303501945525	30.5046306296385	35.7556640289244
8808	24	"Lead"	14	60	"c'"	100	2	71.1420233463035	26.3148290624531	30.125234794336
8808	24	"Lead"	14	64	"e'"	100	2	71.1420233463035	28.9463119686985	33.1377582737696
8808	24	"Lead"	14	67	"g'"	100	2	71.1420233463035	30.9199241483824	35.3971508833448
8904	48	"Lead"	14	55	"g"	100	2	71.1653696498054	23.6345435612042	25.8148862219755
8904	48	"Lead"	14	59	"b"	100	2	71.1653696498054	26.3356342539132	28.7651589330584
8904	48	"Lead"	14	67	"g'"	100	2	71.1653696498054	31.7378156393313	34.6657043552243
8976	48	"Lead"	14	55	"g"	100	2	71.1828793774319	24.0829091195043	25.3971157484801
8976	48	"Lead"	14	59	"b"	100	2	71.1828793774319	26.8352415903048	28.2996432625921
8976	48	"Lead"	14	67	"g'"	100	2	71.1828793774319	32.3399065319058	34.1046982908161
9024	24	"Lead"	14	55	"g"	100	2	71.1945525291829	24.3777259931603	25.1142683628729
9024	24	"Lead"	14	59	"b"	100	2	71.1945525291829	27.16375182095	27.9844704614869
9024	24	"Lead"	14	67	"g'"	100	2	71.1945525291829	32.7358034765295	33.724874658715
9072	48	"Lead"	14	55	"g"	100	2	71.2062256809339	24.6692211353343	24.8279988838403
9072	48	"Lead"	14	59	"b"	100	2	71.2062256809339	27.4885606936582	27.6654844705649
9072	48	"Lead"	14	67	"g'"	100	2	71.2062256809339	33.1272398103061	33.3404556440141
9144	24	"Lead"	14	55	"g"	100	2	71.2237354085603	25.1001488409827	24.3922636948791
9144	24	"Lead"	14	59	"b"	100	2	71.2237354085603	27.9687372799521	27.1799509742939
9144	24	"Lead"	14	67	"g'"	100	2	71.2237354085603	33.705914157891	32.7553255331234
9192	24	"Lead"	14	55	"g"	100	2	71.2354085603113	25.3831668855034	24.0976106463418
9192	24	"Lead"	14	59	"b"	100	2	71.2354085603113	28.2841002438466	26.851623291638
9192	24	"Lead"	14	67	"g'"	100	2	71.2354085603113	34.0859669605331	32.3596485822304
9216	24	"Lead"	14	57	"a"	100	2	71.2412451361868	26.9818602044862	25.3175674168267
9216	24	"Lead"	14	60	"c'"	100	2	71.2412451361868	29.1695785994445	27.3703431533262
9216	24	"Lead"	14	69	"a'"	100	2	71.2412451361868	35.7327337843195	33.5286703628246
9288	48	"Lead"	14	57	"a"	100	2	71.2587548638132	27.4210051761835	24.8412655701701
9288	48	"Lead"	14	60	"c'"	100	2	71.2587548638132	29.6443299201984	26.8554222380217
9288	48	"Lead"	14	69	"a'"	100	2	71.2587548638132	36.314304152243	32.8978922415766
9360	48	"Lead"	14	57	"a"	100	2	71.2762645914397	27.8517433412964	24.3573478205356
9360	48	"Lead"	14	60	"c'"	100	2	71.2762645914397	30.1099928014016	26.3322679140925
9360	48	"Lead"	14	69	"a'"	100	2	71.2762645914397	36.8847411817169	32.2570281947633
9408	24	"Lead"	14	60	"c'"	100	2	71.2879377431907	30.4153149722905	25.9790033514829
9408	24	"Lead"	14	64	"e'"	100	2	71.2879377431907	33.4568464695196	28.5769036866312
9408	24	"Lead"	14	67	"g'"	100	2	71.2879377431907	35.7379950924414	30.5253289379924
9456	48	"Lead"	14	60	"c'"	100	2	71.2996108949416	30.7164927242414	25.6221988658589
9456	48	"Lead"	14	64	"e'"	100	2	71.2996108949416	33.7881419966656	28.1844187524448
9456	48	"Lead"	14	67	"g'"	100	2	71.2996108949416	36.0918789509837	30.1060836673842
9528	24	"Lead"	14	60	"c'"	100	2	71.3171206225681	31.1603989501687	25.0804612650231
9528	24	"Lead"	14	64	"e'"	100	2	71.3171206225681	34.2764388451856	27.5885073915254
9528	24	"Lead"	14	67	"g'"	100	2	71.3171206225681	36.6134687664482	29.4695419864022
9576	24	"Lead"	14	60	"c'"	100	2	71.3287937743191	31.4510373592777	24.7150207166678
9576	24	"Lead"	14	64	"e'"	100	2	71.3287937743191	34.5961410952054	27.1865227883346
9576	24	"Lead"	14	67	"g'"	100	2	71.3287937743191	36.9549688971513	29.0401493420847
9672	48	"Lead"	14	55	"g"	100	2	71.352140077821	28.0169912019435	20.9773259494679
9672	48	"Lead"	14	59	"b"	100	2	71.352140077821	31.2189330535942	23.3747346294071
9672	48	"Lead"	14	69	"a'"	100	2	71.352140077821	39.2237876827209	29.3682563292551
9744	48	"Lead"	14	55	"g"	100	2	71.3696498054475	28.3799849343112	20.4835654886611
9744	48	"Lead"	14	59	"b"	100	2	71.3696498054475	31.6234117839468	22.8245444016509
9744	48	"Lead"	14	69	"a'"	100	2	71.3696498054475	39.7319789080357	28.6769916841256
9792	24	"Lead"	14	53	"f"	100	2	71.3813229571984	26.9818878034861	18.9994139530694
9792	24	"Lead"	14	57	"a"	100	2	71.3813229571984	30.2524196584541	21.3023732201081
9792	24	"Lead"	14	67	"g'"	100	2	71.3813229571984	38.4287492958742	27.0597713877049
9840	48	"Lead"	14	53	"f"	100	2	71.3929961089494	27.2018275205011	18.6831629962623
9840	48	"Lead"	14	57	"a"	100	2	71.3929961089494	30.4990187351073	20.9477888139911
9840	48	"Lead"	14	67	"g'"	100	2	71.3929961089494	38.7419967716228	26.609353358313
9912	24	"Lead"	14	53	"f"	100	2	71.4105058365759	27.5247780945813	18.2040267755258
9912	24	"Lead"	14	57	"a"	100	2	71.4105058365759	30.8611148333184	20.4105754755895
9912	24	"Lead"	14	67	"g'"	100	2	71.4105058365759	39.2019566801612	25.9269472257489
9960	24	"Lead"	14	53	"f"	100	2	71.4221789883268	27.7353963598629	17.8814929119831
9960	24	"Lead"	14	57	"a"	100	2	71.4221789883268	31.0972625853008	20.0489465982841
9960	24	"Lead"	14	67	"g'"	100	2	71.4221789883268	39.5019281488957	25.4675808140366
10056	48	"Lead"	14	57	"a"	100	2	71.4455252918288	31.5568144636894	19.3175428278102
10056	48	"Lead"	14	60	"c'"	100	2	71.4455252918288	34.1154750958804	20.8838300841192
10056	48	"Lead"	14	69	"a'"	100	2	71.4455252918288	41.7914569924535	25.582691853046
10128	48	"Lead"	14	57	"a"	100	2	71.4630350194552	31.8902047063583	18.7620586233645
10128	48	"Lead"	14	60	"c'"	100	2	71.4630350194552	34.4758969798468	20.2833066198535
10128	48	"Lead"	14	69	"a'"	100	2	71.4630350194552	42.2329738003123	24.8470506093205
10176	24	"Lead"	14	60	"c'"	100	2	71.4747081712062	34.7103128601238	19.8794914711702
10176	24	"Lead"	14	64	"e'"	100	2	71.4747081712062	38.1813441461361	21.8674406182872
10176	24	"Lead"	14	67	"g'"	100	2	71.4747081712062	40.7846176106454	23.358402478625
10224	48	"Lead"	14	60	"c'"	100	2	71.4863813229572	34.9399990810797	19.4729675246005
10224	48	"Lead"	14	64	"e'"	100	2	71.4863813229572	38.4339989891877	21.4202642770606
10224	48	"Lead"	14	67	"g'"	100	2	71.4863813229572	41.0544989202687	22.8807368414056
10296	24	"Lead"	14	60	"c'"	100	2	71.5038910505837	35.2755920158112	18.858223880685
10296	24	"Lead"	14	64	"e'"	100	2	71.5038910505837	38.8031512173923	20.7440462687534
10296	24	"Lead"	14	67	"g'"	100	2	71.5038910505837	41.4488206185782	22.1584130598048
10344	24	"Lead"	14	60	"c'"	100	2	71.5155642023346	35.4933185832133	18.445171074038
10344	24	"Lead"	14	64	"e'"	100	2	71.5155642023346	39.0426504415346	20.2896881814418
10344	24	"Lead"	14	67	"g'"	100	2	71.5155642023346	41.7046493352756	21.6730760119947
10440	48	"Lead"	14	55	"g"	100	2	71.5389105058366	31.4249544456635	15.4101342657349
10440	48	"Lead"	14	59	"b"	100	2	71.5389105058366	35.0163778108821	17.1712924675331
