"time"	"length"	"track"	"channel"	"note"	"notename"	"velocity"	"angle"	"x"	"y"	"amplitude"	"angle.c"	"x.c"	"y.c"	"angle.mw"	"x.mw"	"y.mw"
37732	25	"Vocals"	2	60	"c'"	110	2.67272727272727	36.6913662610613	15.9293327511434	1.225125	94.6687728397972	37.3734402046857	14.2557345397136	3.32094675284072	39.4253397032782	6.75592993459197
37924	11	"Vocals"	2	53	"f"	110	2.68636363636364	30.4467622540439	12.7277126085455	1.225125	94.6823529411765	30.9899555117359	11.3411929434531	3.22039641943734	31.8021315835702	8.81047256061133
37924	12	"Vocals"	2	56	"g#"	110	2.68636363636364	33.2146497316843	13.8847773911405	1.225125	94.6823529411765	33.807224194621	12.372210483767	3.2693094629156	35.1216777841738	7.9036541944012
37924	15	"Vocals"	2	60	"c'"	110	2.68636363636364	36.9051663685381	15.4275304346006	1.225125	94.6823529411765	37.5635824384677	13.7469005375189	3.33452685421995	39.5134477587498	6.21992332883242
38116	58	"Vocals"	2	53	"f"	110	2.7	30.6174858424204	12.3113590106529	1.225125	94.6959330425557	31.1411078010756	10.919313390584	3.23397652081657	31.9188426006136	8.37779726642103
38116	66	"Vocals"	2	56	"g#"	110	2.7	33.4008936462768	13.4305734661668	1.225125	94.6959330425557	33.9721176011734	11.9119782442735	3.28288956429483	35.2257684051326	7.4259841279092
38116	65	"Vocals"	2	60	"c'"	110	2.7	37.1121040514187	14.922859406852	1.225125	94.6959330425557	37.7467973346371	13.2355313825261	3.34810695559918	39.5942688896234	5.68276966770628
38308	31	"Vocals"	2	53	"f"	110	2.71363636363636	30.7825161848753	11.8927161459395	1.225125	94.7095131439349	31.2865171619363	10.4954201381299	3.2475566221958	32.0296672621888	7.94357696969515
38308	34	"Vocals"	2	56	"g#"	110	2.71363636363636	33.5809267471367	12.9738721592067	1.225125	94.7095131439349	34.1307459948396	11.4495492415962	3.29646966567406	35.3233628195382	6.94694458875726
38308	45	"Vocals"	2	60	"c'"	110	2.71363636363636	37.3121408301519	14.4154135102297	1.225125	94.7095131439349	37.9230511053774	12.7217213795514	3.36168705697841	39.6677881911636	5.14456801111472
41572	19	"Vocals"	2	56	"g#"	110	2.94545454545455	35.6633604251042	4.91169249741009	1.225125	94.9403748673818	35.8450884068068	3.33611107551959	3.52733138912095	35.9757945039437	-1.31992795637148
41572	25	"Vocals"	2	60	"c'"	110	2.94545454545455	39.6259560278935	5.45743610823344	1.225125	94.9403748673818	39.8278760075631	3.70679008391065	3.5925487804253	39.7925469995511	-4.06856280380594
41572	28	"Vocals"	2	65	"f'"	110	2.94545454545455	44.5792005313802	6.13961562176262	1.225125	94.9403748673818	44.8063605085085	4.17013884439949	3.67407051955574	44.2452201933132	-8.2073436655977
41764	25	"Vocals"	2	56	"g#"	110	2.95909090909091	35.7270202174123	4.4249323593261	1.225125	94.9539549687611	35.8870865312935	2.84903848613088	3.54091149050018	35.9545530376197	-1.80834616846278
41764	36	"Vocals"	2	65	"f'"	110	2.95909090909091	44.6587752717654	5.53116544915762	1.225125	94.9539549687611	44.8588581641168	3.5612981076636	3.68765062093496	44.129687289709	-8.80742298930249
42100	12	"Vocals"	2	63	"d#'"	110	2.98295454545455	42.7879059229835	4.2655722624184	1.225125	94.9777201461747	42.9338926601616	2.38345569409575	3.67880710269644	42.2411448373065	-8.04274100252462
42100	2	"Vocals"	2	67	"g'"	110	2.98295454545455	46.7681762414006	4.66236968217825	1.225125	94.9777201461747	46.9277431401767	2.60517250284884	3.74402449400079	45.4994862342847	-11.7812033517862
42340	24	"Vocals"	2	58	"a#"	110	3	37.8713260002157	3.12452668181743	1.225125	94.9946952728987	37.9718663215181	1.46197402875594	3.61426049029004	37.7100977933298	-4.68492523072748
42340	14	"Vocals"	2	61	"c#'"	110	3	40.8611675265485	3.37119984090828	1.225125	94.9946952728987	40.969645241638	1.57739303102615	3.6631735337683	40.3914022163037	-7.03808404331596
42340	40	"Vocals"	2	65	"f'"	110	3	44.8476228949922	3.70009738636275	1.225125	94.9946952728987	44.9666838017978	1.73128503405309	3.72839092507265	43.7343518964109	-10.5974744255838
42532	38	"Vocals"	2	58	"a#"	110	3.01363636363636	37.9104108219848	2.60782501490054	1.225125	95.008275374278	37.9882181509009	0.946193278122179	3.62784059166927	37.6430008105187	-5.19658445320468
42532	27	"Vocals"	2	61	"c#'"	110	3.01363636363636	40.9033379921414	2.81370593712953	1.225125	95.008275374278	40.9872880049194	1.02089274744761	3.67675363514753	40.2921028423215	-7.58593755206236
42532	48	"Vocals"	2	65	"f'"	110	3.01363636363636	44.8939075523504	3.08821383343485	1.225125	95.008275374278	44.9860478102774	1.12049203988153	3.74197102645188	43.5864088786456	-11.1903959297036
42724	5	"Vocals"	2	55	"g"	110	3.02727272727273	34.9469900098723	1.92558802704102	1.225125	95.0218554756572	34.9977566224227	0.39627187342775	3.59250764957024	34.8186250206888	-3.55856033652155
42724	8	"Vocals"	2	61	"c#'"	110	3.02727272727273	40.9379025829933	2.25568883167663	1.225125	95.0218554756572	40.9973720434094	0.464204194586793	3.69033373652676	40.1853729470368	-8.1323920901271
42724	11	"Vocals"	2	65	"f'"	110	3.02727272727273	44.9318442984073	2.47575603476703	1.225125	95.0218554756572	44.9971156574006	0.509492408692822	3.75555112783111	43.430427815784	-11.7812537421948
43108	9	"Vocals"	2	56	"g#"	110	3.05454545454545	35.9861179145804	0.999658660702763	1.225125	95.0490156784157	35.9954849868282	-0.570140827359541	3.63597220015479	35.6205790967616	-5.21290176498207
43108	6	"Vocals"	2	60	"c'"	110	3.05454545454545	39.9845754606449	1.11073184522529	1.225125	95.0490156784157	39.9949833186981	-0.633489808177268	3.70118959145913	39.1168026543893	-8.35917161551061
43108	23	"Vocals"	2	65	"f'"	110	3.05454545454545	44.9826473932255	1.24957332587845	1.225125	95.0490156784157	44.9943562335353	-0.712676034199426	3.78271133058957	43.0944680936278	-12.9563428376721
43300	22	"Vocals"	2	56	"g#"	110	3.06818181818182	35.9964034362213	0.508861137044743	1.225125	95.0625957797949	35.9844235771437	-1.05889556647723	3.64955230153401	35.5465050301411	-5.69613730014931
43300	31	"Vocals"	2	60	"c'"	110	3.06818181818182	39.9960038180237	0.565401263383048	1.225125	95.0625957797949	39.982692863493	-1.17655062941915	3.71476969283836	38.9996808571494	-8.88959464995403
43300	33	"Vocals"	2	65	"f'"	110	3.06818181818182	44.9955042952766	0.636076421305928	1.225125	95.0625957797949	44.9805294714296	-1.32361945809654	3.7962914319688	42.9145513907886	-13.5403574150524
43492	4	"Vocals"	2	58	"a#"	110	3.08181818181818	37.999995266351	0.0189672692428424	1.225125	95.0761758811741	37.9648774998732	-1.63342475174774	3.69574109856542	37.2036783701908	-7.73862492484282
43492	3	"Vocals"	2	62	"d'"	110	3.08181818181818	41.9999947680721	0.0209638238999837	1.225125	95.0761758811741	41.9611803945967	-1.80536419930013	3.76095848986977	40.47501516813	-11.2148627784581
43492	4	"Vocals"	2	65	"f'"	110	3.08181818181818	44.999994394363	0.0224612398928397	1.225125	95.0761758811741	44.9584075656393	-1.93431878496442	3.80987153334803	42.7267205443381	-14.1218749295564
43876	10	"Vocals"	2	56	"g#"	110	3.10909090909091	35.9870979199132	-0.963734041411679	1.225125	95.1033360839326	35.9114369364592	-2.52362777736996	3.6902926056717	35.2850113802505	-7.13918566053514
43876	19	"Vocals"	2	65	"f'"	110	3.10909090909091	44.9838723998916	-1.2046675517646	1.225125	95.1033360839326	44.889296170574	-3.15453472171245	3.83703173610648	42.327456430006	-15.2769902849332
44068	10	"Vocals"	2	56	"g#"	110	3.12272727272727	35.9706106433431	-1.45436238435119	1.225125	95.1169161853118	35.8738555412546	-3.01106104308762	3.70387270705093	35.1848099291582	-7.617686673066
44068	2	"Vocals"	2	60	"c'"	110	3.12272727272727	39.9673451592701	-1.61595820483465	1.225125	95.1169161853118	39.8598394902828	-3.34562338120847	3.76909009835528	38.4595077536404	-10.9939193806245
44068	23	"Vocals"	2	65	"f'"	110	3.12272727272727	44.9632633041788	-1.81795298043898	1.225125	95.1169161853118	44.8423194265682	-3.76382630385953	3.85061183748571	42.1160967929427	-15.8503751036839
44356	111	"Vocals"	2	52	"e"	110	3.14318181818182	31.9407465021306	-1.94646163245752	1.225125	95.1372863373806	31.826739079705	-3.32545929946251	3.65902546781543	31.5475114720226	-5.36232411577331
44356	119	"Vocals"	2	58	"a#"	110	3.14318181818182	37.9296364712801	-2.3114231885433	1.225125	95.1372863373806	37.7942526571496	-3.94898291811174	3.75685155477195	36.6616150361312	-9.99629846205692
44356	125	"Vocals"	2	63	"d#'"	110	3.14318181818182	42.920378112238	-2.61555781861479	1.225125	95.1372863373806	42.7671806383535	-4.46858593365275	3.83837329390238	40.4266156749358	-14.6522607494896
45172	4	"Vocals"	2	52	"e"	110	3.20113636363636	31.7743781907045	-3.79326911701249	1.225125	95.1950017682424	31.5819214510919	-5.15579649104418	3.71674089867715	31.1856655024327	-7.17316298228209
45172	12	"Vocals"	2	58	"a#"	110	3.20113636363636	37.7320741014616	-4.50450707645233	1.225125	95.1950017682424	37.5035317231716	-6.12250833311497	3.81456698563367	36.0239503425485	-12.0944202720758
45940	12	"Vocals"	2	52	"e"	110	3.25568181818182	31.5203192331139	-5.5199162532227	1.225125	95.2493221737593	31.255411172539	-6.86289096777178	3.77106130419407	30.7502094155876	-8.85576766280091
45940	14	"Vocals"	2	58	"a#"	110	3.25568181818182	37.4303790893227	-6.55490055070195	1.225125	95.2493221737593	37.1158007673901	-8.14968302422899	3.86888739115059	35.3141645866841	-14.0324545089086
45940	2	"Vocals"	2	63	"d#'"	110	3.25568181818182	42.3554289694968	-7.417387465268	1.225125	95.2493221737593	41.9994587630993	-9.22200973794333	3.95040913028102	38.5350166818765	-19.0801595729044
46564	62	"Vocals"	2	53	"f"	110	3.3	32.2212177073718	-7.12692987577069	1.225125	95.2934575032418	31.8884948787822	-8.49257878184717	3.83150098150265	31.1016213953462	-11.0312803690481
46564	63	"Vocals"	2	55	"g"	110	3.3	34.1740187805458	-7.55886501975679	1.225125	95.2934575032418	33.8211309320417	-9.00728052620154	3.86410967715482	32.5875829414238	-12.7690813309268
46564	71	"Vocals"	2	58	"a#"	110	3.3	37.1032203903069	-8.20676773573595	1.225125	95.2934575032418	36.720085011931	-9.7793331427331	3.91302272063308	34.6606495012827	-15.5768859580222
46564	61	"Vocals"	2	60	"c'"	110	3.3	39.0560214634809	-8.63870287972205	1.225125	95.2934575032418	38.6527210651906	-10.2940348870875	3.94563141628526	35.9309172749531	-17.5775192726528
46756	45	"Vocals"	2	52	"e"	110	3.31363636363636	31.1476747480626	-7.33637224988648	1.225125	95.307037604621	30.8074937826332	-8.65438194402222	3.82877673505579	30.1881773323277	-10.614798601572
46756	38	"Vocals"	2	55	"g"	110	3.31363636363636	34.0677692556934	-8.02415714831334	1.225125	95.307037604621	33.695696324755	-9.46573025127431	3.87768977853405	32.4111780112109	-13.2104329953865
46756	60	"Vocals"	2	60	"c'"	110	3.31363636363636	38.9345934350782	-9.1704653123581	1.225125	95.307037604621	38.5093672282915	-10.8179774300278	3.95921151766449	35.688906994358	-18.0638289835811
46948	16	"Vocals"	2	53	"f"	110	3.32727272727273	32.0148886324785	-8.00293107867336	1.225125	95.3206177060002	31.6461020993947	-9.35543809314581	3.85866118426111	30.7905756543735	-11.8718343516198
46948	16	"Vocals"	2	56	"g#"	110	3.32727272727273	34.925333053613	-8.73047026764366	1.225125	95.3206177060002	34.523020472067	-10.20593246525	3.90757422773937	32.916320683366	-14.5779227830926
46948	25	"Vocals"	2	60	"c'"	110	3.32727272727273	38.8059256151255	-9.70052251960407	1.225125	95.3206177060002	38.35891163563	-11.3399249613889	3.97279161904371	35.4403150968957	-18.5468074296561
47140	11	"Vocals"	2	53	"f"	110	3.34090909090909	31.9027845914962	-8.43874014937021	1.225125	95.3341978073795	31.5161401777801	-9.78431951106027	3.87224128564033	30.6265207533246	-12.288865958508
47140	12	"Vocals"	2	56	"g#"	110	3.34090909090909	34.8030377361777	-9.2058983447675	1.225125	95.3341978073795	34.3812438303056	-10.6738031029748	3.9211543291186	32.7153219455643	-15.0235718122581
47140	15	"Vocals"	2	60	"c'"	110	3.34090909090909	38.6700419290863	-10.2287759386306	1.225125	95.3341978073795	38.2013820336729	-11.8597812255276	3.98637172042294	35.185187426969	-19.0263655417703
47332	58	"Vocals"	2	53	"f"	110	3.35454545454545	31.7847483064622	-8.87298005716498	1.225125	95.3477779087587	31.3803661655958	-10.2113965407838	3.88582138701956	30.4568178220458	-12.703631297968
47332	66	"Vocals"	2	56	"g#"	110	3.35454545454545	34.674270879777	-9.67961460781634	1.225125	95.3477779087587	34.2331267261045	-11.1397053172187	3.93473443049782	32.5082899685052	-15.4664502496075
47332	65	"Vocals"	2	60	"c'"	110	3.35454545454545	38.5269676441966	-10.7551273420182	1.225125	95.3477779087587	38.0368074734494	-12.3774503524652	3.99995182180217	34.9235710342835	-19.502414881582
47716	260	"Vocals"	2	56	"g#"	110	3.38181818181818	34.3974195245102	-10.6215596808965	1.225125	95.3749381115172	33.9179815554757	-12.0652611742312	3.96189463325628	32.076280122502	-16.3435691788171
47716	260	"Vocals"	2	61	"c#'"	110	3.38181818181818	39.1748389029144	-12.0967763032432	1.225125	95.3749381115172	38.6288123270695	-13.7409918928744	4.04341637238672	34.8942709478717	-21.5264919347421
47716	260	"Vocals"	2	65	"f'"	110	3.38181818181818	42.9967744056377	-13.2769496011206	1.225125	95.3749381115172	42.3974769443446	-15.081576467789	4.10863376369107	36.6773954798681	-26.072373517065
48100	260	"Vocals"	2	55	"g"	110	3.40909090909091	33.1479019837241	-11.2346158847297	1.225125	95.4020983142756	32.6451002705257	-12.6213085029772	3.97275048818865	31.010943173845	-16.2271810080666
48100	260	"Vocals"	2	58	"a#"	110	3.40909090909091	35.9891507251861	-12.1975829605637	1.225125	95.4020983142756	35.443251722285	-13.7031349460895	4.02166353166691	32.7673452742157	-19.2432087677791
48100	260	"Vocals"	2	65	"f'"	110	3.40909090909091	42.618731121931	-14.4445061375096	1.225125	95.4020983142756	41.9722717763902	-16.2273966466849	4.13579396644952	35.9558243906166	-27.0588006458368
48484	260	"Vocals"	2	55	"g"	110	3.43636363636364	32.8292143825268	-12.1343596051088	1.225125	95.4292585170341	32.2903050931955	-13.5031921036603	3.99991069094711	30.5588265112744	-17.063356125154
48484	260	"Vocals"	2	60	"c'"	110	3.43636363636364	37.5191021514592	-13.8678395486958	1.225125	95.4292585170341	36.9032058207948	-15.4322195470404	4.08143243007755	33.2203939192765	-22.280157715961
48484	260	"Vocals"	2	65	"f'"	110	3.43636363636364	42.2089899203916	-15.6013194922828	1.225125	95.4292585170341	41.5161065483942	-17.3612469904204	4.16295416920798	35.2077311610363	-28.0252683571842
48868	282	"Vocals"	2	56	"g#"	110	3.46363636363636	33.41428443865	-13.3972234232691	1.225125	95.4564187197925	32.823454193674	-14.7858329084223	4.04337524153166	30.6396494529147	-18.9000497724875
48868	282	"Vocals"	2	60	"c'"	110	3.46363636363636	37.1269827096111	-14.8858038036324	1.225125	95.4564187197925	36.4705046596378	-16.4287032315803	4.108592632836	32.603082513653	-23.1741021532213
48868	282	"Vocals"	2	65	"f'"	110	3.46363636363636	41.7678555483125	-16.7465292790864	1.225125	95.4564187197925	41.0293177420925	-18.4822911355278	4.19011437196644	34.4336676080847	-28.9710637543039
49252	260	"Vocals"	2	56	"g#"	110	3.49090909090909	33.0365248814653	-14.303426993428	1.225125	95.483578922551	32.4098115425033	-15.6717617318355	4.07053544429011	30.1150829967087	-19.7251559208374
49252	260	"Vocals"	2	60	"c'"	110	3.49090909090909	36.7072498682948	-15.8926966593644	1.225125	95.483578922551	36.0109017138925	-17.4130685909283	4.13575283559446	31.9617220549419	-24.050952648131
49252	260	"Vocals"	2	65	"f'"	110	3.49090909090909	41.2956561018316	-17.879283741785	1.225125	95.483578922551	40.5122644281291	-19.5897021647943	4.2172745747249	33.6342047052416	-29.8954891889379
49636	260	"Vocals"	2	58	"a#"	110	3.51818181818182	34.4472050158336	-16.0433807720546	1.225125	95.5107391253094	33.7484992010098	-17.4653600500946	4.13030434270075	30.4876740211539	-22.6826306406435
49636	260	"Vocals"	2	63	"d#'"	110	3.51818181818182	38.9797319916011	-18.1543519262723	1.225125	95.5107391253094	38.1890912011426	-19.7634337408966	4.21182608183118	32.2945193593386	-28.3912666034699
49636	260	"Vocals"	2	67	"g'"	110	3.51818181818182	42.6057535722152	-19.8431288496464	1.225125	95.5107391253094	41.7415648012489	-21.6018926935381	4.27704347313553	33.2012070189423	-33.2667980497873
50020	284	"Vocals"	2	56	"g#"	110	3.54545454545455	32.2075917064923	-16.0832532924122	1.225125	95.5378993280679	31.5111295189619	-17.4082944724406	4.12485584980703	28.9997119259811	-21.3311206505919
50020	284	"Vocals"	2	60	"c'"	110	3.54545454545455	35.7862130072137	-17.8702814360136	1.225125	95.5378993280679	35.0123661321799	-19.3425494138229	4.19007324111138	30.6087637187396	-25.7507977276505
50020	284	"Vocals"	2	65	"f'"	110	3.54545454545455	40.2594896331154	-20.1040666155153	1.225125	95.5378993280679	39.3889118987024	-21.7603680905507	4.27159498024181	31.961457985586	-31.6775188964606
50500	90	"Vocals"	2	52	"e"	110	3.57954545454545	28.1250589498059	-15.2637170790716	1.225125	95.571849581516	27.4685054301101	-16.415882840591	4.09358871195076	26.3576817342017	-18.1458704282415
50500	90	"Vocals"	2	58	"a#"	110	3.57954545454545	33.3985075028945	-18.1256640313976	1.225125	95.571849581516	32.6188501982558	-19.4938608732018	4.19141479890728	29.0454805011256	-24.5022460696715
50500	90	"Vocals"	2	63	"d#'"	110	3.57954545454545	37.7930479638017	-20.5106198250025	1.225125	95.571849581516	36.9108041717105	-22.0588425670441	4.27293653803771	30.500312813525	-30.3105743640256
51316	4	"Vocals"	2	52	"e"	110	3.6375	27.1937332592668	-16.8671536254297	1.225125	95.6295650123777	26.4758445229783	-17.9730258107832	4.15130414281248	25.2670788744887	-19.6360567617424
51316	12	"Vocals"	2	58	"a#"	110	3.6375	32.2925582453793	-20.0297449301978	1.225125	95.6295650123777	31.4400653710368	-21.342968150305	4.249130229769	27.5837449402589	-26.1368899272798
52084	12	"Vocals"	2	52	"e"	110	3.69204545454545	26.2337193828389	-18.3246273452549	1.225125	95.6838854178946	25.4609709130973	-19.3839872101282	4.2056245483294	24.1636960863312	-20.978936852172
52084	14	"Vocals"	2	58	"a#"	110	3.69204545454545	31.1525417671212	-21.7604949724901	1.225125	95.6838854178946	30.234902959303	-23.0184848120272	4.30345063528592	26.1239908351194	-27.59596171266
52084	2	"Vocals"	2	63	"d#'"	110	3.69204545454545	35.2515604206898	-24.6237179951862	1.225125	95.6838854178946	34.2131796644745	-26.0472328136098	4.38497237441635	26.9203217262336	-33.5305275555884
52708	62	"Vocals"	2	53	"f"	110	3.73636363636364	26.1897409249931	-20.0772874233982	1.225125	95.7280207473771	25.3490901847628	-21.1287393567331	4.26606422563798	23.5665238150034	-23.1001938363486
52708	63	"Vocals"	2	55	"g"	110	3.73636363636364	27.7769979507502	-21.294092721786	1.225125	95.7280207473771	26.885398680809	-22.4092690147169	4.29867292129015	24.1827321715799	-25.3020841971099
52708	71	"Vocals"	2	58	"a#"	110	3.73636363636364	30.157883489386	-23.1193006693676	1.225125	95.7280207473771	29.1898614248784	-24.3300635016927	4.34758596476841	24.8809896616532	-28.721705267214
52708	61	"Vocals"	2	60	"c'"	110	3.73636363636364	31.7451405151431	-24.3361059677554	1.225125	95.7280207473771	30.7261699209246	-25.6105931596765	4.38019466042059	25.1908959433411	-31.071188608931
52900	45	"Vocals"	2	52	"e"	110	3.75	25.1282746752871	-19.8133745698033	1.225125	95.7416008487563	24.3004423645977	-20.8203866651142	4.26333997919112	22.9133254870295	-22.3378493845187
52900	38	"Vocals"	2	55	"g"	110	3.75	27.4840504260952	-21.6708784357223	1.225125	95.7416008487563	26.5786088362787	-22.7722979149687	4.31225302266938	23.8369080189711	-25.6281449991042
52900	60	"Vocals"	2	60	"c'"	110	3.75	31.4103433441088	-24.7667182122541	1.225125	95.7416008487563	30.3755529557471	-26.0254833313928	4.39377476179981	24.766636215058	-31.4104079978433
53092	16	"Vocals"	2	53	"f"	110	3.76363636363636	25.6325070352373	-20.7839982459706	1.225125	95.7551809501356	24.7659507503902	-21.809348532894	4.29322442839643	22.9305032985001	-23.7316669974419
53092	16	"Vocals"	2	56	"g#"	110	3.76363636363636	27.9627349475317	-22.6734526319679	1.225125	95.7551809501356	27.0174008186075	-23.7920165813389	4.3421374718747	23.7193669761055	-27.0812043722733
53092	25	"Vocals"	2	60	"c'"	110	3.76363636363636	31.0697054972574	-25.192725146631	1.225125	95.7551809501356	30.0193342428972	-26.4355739792655	4.40735486317904	24.3378091148831	-31.7438347949254
53284	11	"Vocals"	2	53	"f"	110	3.77727272727273	25.3467145101684	-21.1315892336572	1.225125	95.7687610515148	24.4675030668081	-22.1436513176065	4.30680452977566	22.6061203808962	-24.0408677323517
53284	12	"Vocals"	2	56	"g#"	110	3.77727272727273	27.6509612838201	-23.0526428003533	1.225125	95.7687610515148	26.691821527427	-24.156710528298	4.35571757325392	23.3494256598112	-27.4008087719496
53284	15	"Vocals"	2	60	"c'"	110	3.77727272727273	30.7232903153557	-25.6140475559481	1.225125	95.7687610515148	29.6575794749189	-26.8407894758867	4.42093496455827	23.9044937255317	-32.0714075108346
53476	58	"Vocals"	2	53	"f"	110	3.79090909090909	25.0562088260977	-21.4752508544833	1.225125	95.782341152894	24.1645431763686	-22.4738704516472	4.32038463115489	22.2775685257783	-24.3456349389218
53476	66	"Vocals"	2	56	"g#"	110	3.79090909090909	27.3340459921066	-23.427546386709	1.225125	95.782341152894	26.3613198287657	-24.5169495836151	4.36929767463315	22.9751783283792	-27.7153600153268
53476	65	"Vocals"	2	60	"c'"	110	3.79090909090909	30.3711622134517	-26.0306070963434	1.225125	95.782341152894	29.2903553652952	-27.2410550929056	4.4345150659375	23.466769957433	-32.3930657358163
53668	31	"Vocals"	2	53	"f"	110	3.80454545454545	24.76104400184	-21.8149192054187	1.225125	95.7959212542733	23.8571269498189	-22.7999450372193	4.33396473253412	21.9449083234703	-24.6459124131058
53668	34	"Vocals"	2	56	"g#"	110	3.80454545454545	27.0120480020073	-23.7980936786385	1.225125	95.7959212542733	26.0259566725298	-24.8726673133302	4.38287777601238	22.596693999125	-28.0248000940223
53668	45	"Vocals"	2	60	"c'"	110	3.80454545454545	30.013386668897	-26.4423263095984	1.225125	95.7959212542733	28.9177296361442	-27.6362970148113	4.44809516731673	23.0247185339933	-32.7087501508447
53860	260	"Vocals"	2	56	"g#"	110	3.81818181818182	26.6850271882537	-24.1642157737875	1.225125	95.8095013556525	25.6857939051584	-25.2237981172886	4.39645787739161	22.2140424707354	-28.3290719422357
53860	260	"Vocals"	2	61	"c#'"	110	3.81818181818182	30.3912809644001	-27.5203568534802	1.225125	95.8095013556525	29.2532652808748	-28.7271034113564	4.47797961652205	22.5880278526186	-34.2166771871455
53860	260	"Vocals"	2	65	"f'"	110	3.81818181818182	33.3562839853172	-30.2052697172343	1.225125	95.8095013556525	32.107242381448	-31.5297476466107	4.54319700782639	22.2915370453214	-39.0907581936839
54244	260	"Vocals"	2	55	"g"	110	3.84545454545455	25.2934901015524	-24.1917208665004	1.225125	95.8366615584109	24.2971179663621	-25.1922618779792	4.40731373232398	21.2967254021935	-27.7749795165283
54244	260	"Vocals"	2	58	"a#"	110	3.84545454545455	27.4615035388283	-26.2652969407719	1.225125	95.8366615584109	26.3797280777646	-27.3515986103774	4.45622677580224	21.6200862123606	-31.2501499543617
54244	260	"Vocals"	2	65	"f'"	110	3.84545454545455	32.5202015591388	-31.103641114072	1.225125	95.8366615584109	31.239151671037	-32.3900509859733	4.57035721058485	21.2217331880841	-39.6817091427999
54628	260	"Vocals"	2	55	"g"	110	3.87272727272727	24.6243915964225	-24.8724614484782	1.225125	95.8638217611694	23.6040139887806	-25.8428040974165	4.43447393508244	20.5345895055652	-28.3430879375895
54628	260	"Vocals"	2	60	"c'"	110	3.87272727272727	28.1421618244829	-28.4256702268323	1.225125	95.8638217611694	26.9760159871779	-29.5346332541903	4.51599567421288	20.7524269262947	-34.1955666230112
54628	260	"Vocals"	2	65	"f'"	110	3.87272727272727	31.6599320525432	-31.9788790051863	1.225125	95.8638217611694	30.3480179855751	-33.2264624109641	4.59751741334331	20.1362755168912	-40.2433896224939
55012	282	"Vocals"	2	56	"g#"	110	3.9	24.6208922366009	-26.2642659420302	1.225125	95.8909819639279	23.5475989225055	-27.2306919666911	4.47793848566699	19.834626024616	-30.0430958868027
55012	282	"Vocals"	2	60	"c'"	110	3.9	27.3565469295565	-29.1825177133669	1.225125	95.8909819639279	26.1639988027839	-30.2563244074346	4.54315587697133	19.8161287669107	-34.7465255916791
55012	282	"Vocals"	2	65	"f'"	110	3.9	30.7761152957511	-32.8303324275377	1.225125	95.8909819639279	29.4344986531319	-34.0383649583639	4.62467761610177	19.0359646992607	-40.7753853196815
55396	260	"Vocals"	2	56	"g#"	110	3.92727272727273	23.8955269059048	-26.9258944863338	1.225125	95.9181421666863	22.7994140113054	-27.8601277947732	4.50509868842544	19.011434446108	-30.5706617576613
55396	260	"Vocals"	2	60	"c'"	110	3.92727272727273	26.5505854510054	-29.9176605403708	1.225125	95.9181421666863	25.3326822347837	-30.955697549748	4.57031607972979	18.8652136113423	-35.2718544366245
55396	260	"Vocals"	2	65	"f'"	110	3.92727272727273	29.869408632381	-33.6573681079172	1.225125	95.9181421666863	28.4992675141317	-34.8251597434665	4.65183781886023	17.921612358856	-41.2773038177023
55780	260	"Vocals"	2	58	"a#"	110	3.95454545454545	24.438632985795	-29.0990243442218	1.225125	95.9453023694448	23.2585455138569	-30.0506249615519	4.56486758683608	18.1042555377552	-33.4101172015852
55780	260	"Vocals"	2	63	"d#'"	110	3.95454545454545	27.654242589189	-32.9278433368826	1.225125	95.9453023694448	26.3188804498907	-34.0046545617561	4.64638932596651	17.3397445840516	-39.3488660288941
55780	260	"Vocals"	2	67	"g'"	110	3.95454545454545	30.2267302719043	-35.9908985310112	1.225125	95.9453023694448	28.7671483987178	-37.1678782419195	4.71160671727086	16.1094908975193	-44.1529648270956
56164	284	"Vocals"	2	56	"g#"	110	3.98181818181818	22.3920316650334	-28.1885955292587	1.225125	95.9724625722032	21.2531557966636	-29.0568988139262	4.55941909394236	17.3235985595815	-31.557771355824
56164	284	"Vocals"	2	60	"c'"	110	3.98181818181818	24.8800351833704	-31.3206616991763	1.225125	95.9724625722032	23.6146175518484	-32.2854431265847	4.62463648524671	16.9223482752194	-36.244090950832
56164	284	"Vocals"	2	65	"f'"	110	3.98181818181818	27.9900395812917	-35.2357444115733	1.225125	95.9724625722032	26.5664447458295	-36.3211235174078	4.70615822437714	15.6540807853896	-42.1894507521074
56644	90	"Vocals"	2	52	"e"	110	4.01590909090909	19.0384287177294	-25.7203855328791	1.225125	96.0064128256513	18.0040968779506	-26.4547253928172	4.52815195608609	16.2681703117179	-27.5562449312119
56644	90	"Vocals"	2	58	"a#"	110	4.01590909090909	22.6081341023037	-30.5429578202939	1.225125	96.0064128256513	21.3798650425664	-31.4149864039705	4.62597804304261	16.0300240428669	-34.4534226048024
56644	90	"Vocals"	2	63	"d#'"	110	4.01590909090909	25.5828885894489	-34.5617680598063	1.225125	96.0064128256513	24.1930051797461	-35.5485372465982	4.70749978217304	14.904246367595	-40.3343952503819
57460	4	"Vocals"	2	52	"e"	110	4.07386363636364	17.5166862362329	-26.779949650837	1.225125	96.064128256513	16.4481203952594	-27.4492137494511	4.58586738694781	14.6515448884762	-28.4487650414032
